node_id,lat,lon,type,type_num
5453b63455474a3362317a38,2.031116,48.907046,road,1
5453b63455474a3362317a39,2.295434,48.854568,road,1
5453b63455474a3362317a3a,2.245066,48.921167,road,1
5453b63455474a3362317a3b,2.859107,48.856618,road,1
5453b63455474a3362317a3c,2.367085,48.921838,road,1
5453b63455474a3362317a3d,2.361231,48.921784,road,1
5453b63455474a3362317a3e,2.636876,48.910473,road,1
5453b63455474a3362317a3f,3.677921,48.612981,road,1
5453b63455474a3362317a40,2.990669,48.870689,road,1
5453b63455474a3362317a41,2.608746,48.878382,road,1
5453b63455474a3362317a42,2.144087,48.945309,road,1
5453b63455474a3362317a43,2.85102,48.878961,road,1
5453b63455474a3362317a44,2.144589,48.945403,road,1
5453b63455474a3362317a45,2.599899,48.947841,road,1
5453b63455474a3362317a46,3.073271,48.948293,road,1
5453b63455474a3362317a47,2.780649,48.878906,road,1
5453b63455474a3362317a48,2.458787,48.947143,road,1
5453b63455474a3362317a49,2.247785,48.946005,road,1
5453b63455474a3362317a4a,2.496255,48.690523,road,1
5453b63455474a3362317a4b,2.705782,49.013422,road,1
5453b63455474a3362317a4c,1.484068,49.090568,road,1
5453b63455474a3362317a4d,2.038489,48.922259,road,1
5453b63455474a3362317a4e,3.275331,48.365933,road,1
5453b63455474a3362317a4f,2.342574,48.924273,road,1
5453b63455474a3362317a50,2.401018,48.924688,road,1
5453b63455474a3362317a51,1.765382,48.919783,road,1
5453b63455474a3362317a52,2.923349,49.121103,road,1
5453b63455474a3362317a53,3.275604,48.366157,road,1
5453b63455474a3362317a54,1.824977,48.360625,road,1
5453b63455474a3362317a56,1.489541,49.090605,road,1
5453b63455474a3362317a57,2.11644,48.317103,road,1
5453b63455474a3362317a58,3.68051,48.318449,road,1
5453b63455474a3362317a59,1.812311,48.31446,road,1
5453b63455474a3362317a5a,3.204961,48.320312,road,1
5453b63455474a3362317a5b,2.261108,48.689375,road,1
5453b63455474a3362317a5c,2.357962,48.952528,tram,5
5453b63455474a3362317a5d,3.239564,48.414737,road,1
5453b63455474a3362317a5e,3.367605,49.001598,road,1
5453b63455474a3362317a5f,2.096813,48.316923,road,1
5453b63455474a3362317a60,3.274761,48.414679,road,1
5453b63455474a3362317a61,1.776924,48.295919,road,1
5453b63455474a3362317a62,1.599526,48.294001,road,1
5453b63455474a3362317a63,1.897526,48.297171,road,1
5453b63455474a3362317a64,2.352456,48.866302,metro,3
5453b63455474a3362317a65,2.36096,49.094101,road,1
5453b63455474a3362317a66,2.411397,48.706941,road,1
5453b63455474a3362317a67,2.885945,49.23914,road,1
5453b63455474a3362317a68,1.71552,48.613057,road,1
5453b63455474a3362317a69,2.99262,49.096087,road,1
5453b63455474a3362317a6a,1.675593,49.088734,road,1
5453b63455474a3362317a6b,3.163139,49.095774,road,1
5453b63455474a3362317a6c,2.57118,49.095165,road,1
5453b63455474a3362317a6d,2.255848,48.845389,road,1
5453b63455474a3362317a6e,2.368777,48.991801,road,1
5453b63455474a3362317a6f,2.258556,48.845302,road,1
5453b63455474a3362317a70,2.809015,48.847479,road,1
5453b63455474a3362317a71,2.257504,48.845336,road,1
5453b63455474a3362317a72,2.056563,48.843821,road,1
5453b63455474a3362317a73,3.151773,48.993581,road,1
5453b63455474a3362317a74,2.279127,48.991318,road,1
5453b63455474a3362317a75,2.997344,48.3991,road,1
5453b63455474a3362317a76,2.481536,48.397895,road,1
5453b63455474a3362317a77,3.185524,48.398793,road,1
5453b63455474a3362317a78,2.13943,48.862901,road,1
5453b63455474a3362317a79,2.101723,48.874235,road,1
5453b63455474a3362317a7a,2.32016,48.86406,road,1
5453b63455474a3362317a7b,1.883065,48.414511,road,1
5453b63455474a3362317a7c,2.23174,48.995241,road,1
5453b63455474a3362317a7d,2.13249,48.363132,road,1
5453b63455474a3362317a7e,2.613995,48.820788,road,1
5453b63455474a3362317a7f,2.326282,48.819508,road,1
5453b63455474a3362317a80,2.959144,49.194434,road,1
5453b63455474a3362317a81,2.466984,48.820286,road,1
5453b63455474a3362317a82,2.306159,48.819501,road,1
5453b63455474a3362317a83,1.444884,49.103678,road,1
5453b63455474a3362317a84,1.862719,48.816043,road,1
5453b63455474a3362317a85,1.551447,48.812676,road,1
5453b63455474a3362317a86,2.320124,48.890517,metro,3
5453b63455474a3362317a87,2.559189,48.524517,road,1
5453b63455474a3362317a88,1.495803,49.11696,road,1
5453b63455474a3362317a89,2.465803,48.943128,road,1
5453b63455474a3362317a8a,2.083313,48.989865,road,1
5453b63455474a3362317a8b,2.25318,48.942041,road,1
5453b63455474a3362317a8c,2.684999,48.943972,road,1
5453b63455474a3362317a8d,2.672709,48.944074,road,1
5453b63455474a3362317a8e,2.470483,48.761652,road,1
5453b63455474a3362317a90,2.230287,48.828296,road,1
5453b63455474a3362317a91,2.403337,48.829199,road,1
5453b63455474a3362317a92,1.647721,49.219743,road,1
5453b63455474a3362317a93,2.402369,48.817822,road,1
5453b63455474a3362317a94,3.379583,48.830022,road,1
5453b63455474a3362317a95,2.18925,48.827859,road,1
5453b63455474a3362317a96,1.467718,48.427513,road,1
5453b63455474a3362317a97,3.674449,48.435437,road,1
5453b63455474a3362317a98,1.65638,48.429746,road,1
5453b63455474a3362317a99,3.242801,48.437064,road,1
5453b63455474a3362317a9a,2.887879,49.227486,road,1
5453b63455474a3362317a9b,1.902964,48.814139,road,1
5453b63455474a3362317a9c,3.185212,48.819006,road,1
5453b63455474a3362317a9d,2.606399,48.799534,road,1
5453b63455474a3362317a9e,3.617347,49.078313,road,1
5453b63455474a3362317a9f,2.028421,48.796264,road,1
5453b63455474a3362317aa0,2.042678,48.796321,road,1
5453b63455474a3362317aa1,2.029787,48.796208,road,1
5453b63455474a3362317aa2,1.629704,48.792281,road,1
5453b63455474a3362317aa3,2.676227,49.079386,road,1
5453b63455474a3362317aa4,3.396186,49.079173,road,1
5453b63455474a3362317aa6,2.969782,48.606186,road,1
5453b63455474a3362317aa7,2.14875,48.603102,road,1
5453b63455474a3362317aa8,1.63788,49.167813,road,1
5453b63455474a3362317aa9,1.489061,48.415797,road,1
5453b63455474a3362317aaa,1.843677,49.169974,road,1
5453b63455474a3362317aab,2.183244,49.062885,road,1
5453b63455474a3362317aac,2.392161,48.764998,road,1
5453b63455474a3362317aad,2.001448,49.061552,road,1
5453b63455474a3362317aae,2.469232,49.064524,road,1
5453b63455474a3362317aaf,2.273688,48.763702,road,1
5453b63455474a3362317ab0,2.330878,49.063622,road,1
5453b63455474a3362317ab1,2.329986,49.063756,road,1
5453b63455474a3362317ab2,3.372038,48.765795,road,1
5453b63455474a3362317ab3,2.409985,48.764899,road,1
5453b63455474a3362317ab4,2.695997,49.125059,road,1
5453b63455474a3362317ab5,2.061746,49.121784,road,1
5453b63455474a3362317ab6,1.455362,49.124528,road,1
5453b63455474a3362317ab7,2.25478,48.845423,road,1
5453b63455474a3362317ab8,3.126597,49.073803,road,1
5453b63455474a3362317ab9,3.541678,49.07268,road,1
5453b63455474a3362317aba,2.811482,48.259122,road,1
5453b63455474a3362317abb,2.168244,49.071086,road,1
5453b63455474a3362317abc,2.397331,48.546432,road,1
5453b63455474a3362317abd,2.435169,48.258107,road,1
5453b63455474a3362317abe,2.501099,48.555463,road,1
5453b63455474a3362317abf,1.537642,48.961224,road,1
5453b63455474a3362317ac0,2.174574,48.967254,road,1
5453b63455474a3362317ac1,3.305705,48.782289,road,1
5453b63455474a3362317ac2,1.865895,48.964643,road,1
5453b63455474a3362317ac3,1.870788,48.964689,road,1
5453b63455474a3362317ac4,2.829769,48.969884,road,1
5453b63455474a3362317ac5,2.505859,49.043793,road,1
5453b63455474a3362317ac6,2.050695,49.064195,road,1
5453b63455474a3362317ac7,2.876597,48.548083,road,1
5453b63455474a3362317ac8,2.301261,48.871802,metro,3
5453b63455474a3362317ac9,2.0904,48.774725,road,1
5453b63455474a3362317aca,1.484762,48.768573,road,1
5453b63455474a3362317acb,2.479968,49.066994,road,1
5453b63455474a3362317acc,2.289193,48.875713,metro,3
5453b63455474a3362317acd,3.434334,48.450026,road,1
5453b63455474a3362317ace,2.370368,49.1271,road,1
5453b63455474a3362317acf,2.000522,49.124667,road,1
5453b63455474a3362317ad0,1.652675,49.139614,road,1
5453b63455474a3362317ad1,2.881572,48.680654,road,1
5453b63455474a3362317ad2,2.300473,49.145393,road,1
5453b63455474a3362317ad4,1.561354,48.672303,road,1
5453b63455474a3362317ad5,1.987141,48.676658,road,1
5453b63455474a3362317ad6,3.356526,48.680395,road,1
5453b63455474a3362317ad7,2.425892,49.066816,road,1
5453b63455474a3362317ad8,2.382296,48.833616,road,1
5453b63455474a3362317ad9,1.918043,48.842882,road,1
5453b63455474a3362317ada,1.492902,48.340066,road,1
5453b63455474a3362317adb,2.850186,48.349469,road,1
5453b63455474a3362317adc,2.166218,48.346688,road,1
5453b63455474a3362317add,2.35418,48.869321,road,1
5453b63455474a3362317adf,2.237745,48.880795,road,1
5453b63455474a3362317ae0,3.597794,48.407445,road,1
5453b63455474a3362317ae1,2.257066,48.887495,road,1
5453b63455474a3362317ae3,2.607083,48.889146,road,1
5453b63455474a3362317ae4,2.104574,48.886443,road,1
5453b63455474a3362317ae5,2.594434,48.889077,road,1
5453b63455474a3362317ae6,2.31641,48.881328,road,1
5453b63455474a3362317ae7,2.272042,48.881076,road,1
5453b63455474a3362317ae8,2.792571,48.88958,road,1
5453b63455474a3362317ae9,2.441976,48.794413,road,1
5453b63455474a3362317aea,1.776639,48.442721,road,1
5453b63455474a3362317aeb,1.793612,48.865109,road,1
5453b63455474a3362317aec,2.493422,48.835209,road,1
5453b63455474a3362317aed,2.539565,48.835454,road,1
5453b63455474a3362317aee,3.353186,48.448536,road,1
5453b63455474a3362317aef,2.401818,48.79439,road,1
5453b63455474a3362317af0,1.802711,48.443153,road,1
5453b63455474a3362317af1,2.567005,48.835475,road,1
5453b63455474a3362317af2,2.749624,48.448883,road,1
5453b63455474a3362317af3,1.516036,48.827071,road,1
5453b63455474a3362317af4,2.497707,48.238635,road,1
5453b63455474a3362317af5,2.607475,48.239059,road,1
5453b63455474a3362317af6,2.343256,48.238161,road,1
5453b63455474a3362317af7,3.127739,48.664908,road,1
5453b63455474a3362317af9,2.328661,48.845277,metro,3
5453b63455474a3362317afa,2.563576,48.664115,road,1
5453b63455474a3362317afb,2.344398,48.892417,metro,3
5453b63455474a3362317afc,2.250813,48.889471,road,1
5453b63455474a3362317afd,2.382549,48.890227,road,1
5453b63455474a3362317afe,2.204147,48.889179,road,1
5453b63455474a3362317aff,2.825987,48.891701,road,1
5453b63455474a3362317b00,2.359911,48.890144,road,1
5453b63455474a3362317b01,2.241298,48.88946,road,1
5453b63455474a3362317b02,1.896593,48.45845,road,1
5453b63455474a3362317b03,1.464228,48.453738,road,1
5453b63455474a3362317b04,2.292489,48.889724,road,1
5453b63455474a3362317b05,1.825572,48.641374,road,1
5453b63455474a3362317b06,2.403169,48.761443,road,1
5453b63455474a3362317b07,2.155811,49.008616,road,1
5453b63455474a3362317b08,2.787941,48.636054,road,1
5453b63455474a3362317b09,1.535831,48.638314,road,1
5453b63455474a3362317b0a,2.450371,48.645989,road,1
5453b63455474a3362317b0b,1.62512,48.62843,road,1
5453b63455474a3362317b0c,1.910732,48.353522,road,1
5453b63455474a3362317b0d,2.146305,48.582385,road,1
5453b63455474a3362317b0e,3.275433,48.974509,road,1
5453b63455474a3362317b0f,1.562173,48.474957,road,1
5453b63455474a3362317b10,2.666134,48.483147,road,1
5453b63455474a3362317b11,1.841161,48.579854,road,1
5453b63455474a3362317b12,2.570597,48.584731,road,1
5453b63455474a3362317b13,2.486043,48.973809,road,1
5453b63455474a3362317b14,2.418364,48.973482,road,1
5453b63455474a3362317b15,2.400041,48.973401,road,1
5453b63455474a3362317b16,3.386866,48.578454,road,1
5453b63455474a3362317b17,2.310231,48.972877,road,1
5453b63455474a3362317b18,2.242384,49.019463,road,1
5453b63455474a3362317b19,2.309426,48.708706,road,1
5453b63455474a3362317b1a,3.594729,49.020452,road,1
5453b63455474a3362317b1b,2.753448,48.71049,road,1
5453b63455474a3362317b1c,2.964963,49.021695,road,1
5453b63455474a3362317b1d,2.071165,48.707233,road,1
5453b63455474a3362317b1e,3.124471,48.325161,road,1
5453b63455474a3362317b1f,2.221866,48.839875,road,1
5453b63455474a3362317b20,2.275245,48.708476,road,1
5453b63455474a3362317b21,2.274635,48.708477,road,1
5453b63455474a3362317b22,2.30413,48.840364,road,1
5453b63455474a3362317b23,2.271876,48.840168,road,1
5453b63455474a3362317b24,2.497467,48.792726,road,1
5453b63455474a3362317b25,2.431615,48.801259,road,1
5453b63455474a3362317b26,2.2526,48.922037,road,1
5453b63455474a3362317b27,2.433593,48.840998,road,1
5453b63455474a3362317b28,2.218297,48.921931,road,1
5453b63455474a3362317b29,1.670582,48.795221,road,1
5453b63455474a3362317b2a,3.255586,48.530457,road,1
5453b63455474a3362317b2b,2.667092,48.53027,road,1
5453b63455474a3362317b2c,2.248409,48.516954,road,1
5453b63455474a3362317b2d,2.697291,48.841911,road,1
5453b63455474a3362317b2e,2.446205,48.801287,road,1
5453b63455474a3362317b2f,2.449479,48.801275,road,1
5453b63455474a3362317b30,2.347271,48.922343,road,1
5453b63455474a3362317b31,1.944173,48.837621,road,1
5453b63455474a3362317b32,2.410735,48.805798,road,1
5453b63455474a3362317b33,1.849585,48.801643,road,1
5453b63455474a3362317b34,2.351469,48.480658,road,1
5453b63455474a3362317b35,3.342546,48.48193,road,1
5453b63455474a3362317b36,2.09442,48.479098,road,1
5453b63455474a3362317b37,3.194454,48.482274,road,1
5453b63455474a3362317b38,2.552201,48.836221,road,1
5453b63455474a3362317b39,2.089417,48.479131,road,1
5453b63455474a3362317b3a,1.77025,48.476192,road,1
5453b63455474a3362317b3b,2.415696,48.86617,road,1
5453b63455474a3362317b3c,2.036586,48.789773,road,1
5453b63455474a3362317b3d,2.36889,48.752546,road,1
5453b63455474a3362317b3e,2.35377,48.865815,road,1
5453b63455474a3362317b3f,1.535546,48.8586,road,1
5453b63455474a3362317b41,2.412377,48.866113,road,1
5453b63455474a3362317b42,2.693478,48.567017,road,1
5453b63455474a3362317b43,2.171048,48.947306,road,1
5453b63455474a3362317b44,2.356518,48.898364,road,1
5453b63455474a3362317b45,2.504359,48.899067,road,1
5453b63455474a3362317b46,2.359097,48.898413,road,1
5453b63455474a3362317b47,3.637877,48.89843,road,1
5453b63455474a3362317b48,2.253784,48.897817,road,1
5453b63455474a3362317b49,2.114231,48.835079,road,1
5453b63455474a3362317b4a,2.361983,48.898451,road,1
5453b63455474a3362317b4b,3.698711,48.83617,road,1
5453b63455474a3362317b4c,2.256825,48.835906,road,1
5453b63455474a3362317b4d,1.940628,49.249978,road,1
5453b63455474a3362317b4e,1.975022,48.924153,road,1
5453b63455474a3362317b4f,2.039178,49.250727,road,1
5453b63455474a3362317b51,2.353345,48.812269,road,1
5453b63455474a3362317b52,2.855696,48.862711,road,1
5453b63455474a3362317b53,1.516242,48.853649,road,1
5453b63455474a3362317b54,3.09783,49.254352,road,1
5453b63455474a3362317b55,2.467168,48.812772,road,1
5453b63455474a3362317b56,1.999921,48.92421,road,1
5453b63455474a3362317b57,2.91094,48.966663,road,1
5453b63455474a3362317b58,2.991181,48.862726,road,1
5453b63455474a3362317b59,3.341541,48.862207,road,1
5453b63455474a3362317b5a,2.212118,49.037293,road,1
5453b63455474a3362317b5b,2.490615,48.931811,road,1
5453b63455474a3362317b5c,2.813374,48.862887,road,1
5453b63455474a3362317b5d,2.282942,48.712858,road,1
5453b63455474a3362317b5e,2.022967,48.506889,road,1
5453b63455474a3362317b5f,3.167063,48.510797,road,1
5453b63455474a3362317b60,1.484164,48.838891,road,1
5453b63455474a3362317b62,3.32931,48.956293,road,1
5453b63455474a3362317b63,2.278729,48.954558,road,1
5453b63455474a3362317b64,2.911499,48.956731,road,1
5453b63455474a3362317b65,1.912959,48.951818,road,1
5453b63455474a3362317b66,2.480791,48.955563,road,1
5453b63455474a3362317b67,1.681994,48.605835,road,1
5453b63455474a3362317b68,1.513007,48.913881,road,1
5453b63455474a3362317b69,2.069493,48.702106,road,1
5453b63455474a3362317b6a,2.069901,48.702105,road,1
5453b63455474a3362317b6b,1.471892,49.089626,road,1
5453b63455474a3362317b6c,2.313257,48.860999,road,1
5453b63455474a3362317b6d,2.392485,48.624219,road,1
5453b63455474a3362317b6e,1.460282,48.847711,road,1
5453b63455474a3362317b70,2.522318,49.012324,road,1
5453b63455474a3362317b71,1.931074,49.008398,road,1
5453b63455474a3362317b72,2.40816,48.29667,road,1
5453b63455474a3362317b73,2.354922,48.849944,road,1
5453b63455474a3362317b74,1.526033,48.289046,road,1
5453b63455474a3362317b75,2.219946,48.846005,road,1
5453b63455474a3362317b76,2.588054,48.619137,road,1
5453b63455474a3362317b77,2.424999,48.915875,tram,5
5453b63455474a3362317b79,2.350975,48.855921,road,1
5453b63455474a3362317b7a,3.657403,49.084197,road,1
5453b63455474a3362317b7b,2.257876,49.08378,road,1
5453b63455474a3362317b7c,2.545588,49.085275,road,1
5453b63455474a3362317b7d,2.049415,49.096344,road,1
5453b63455474a3362317b7e,3.394885,48.896842,road,1
5453b63455474a3362317b7f,1.784419,49.213902,road,1
5453b63455474a3362317b80,2.329358,48.958355,road,1
5453b63455474a3362317b81,2.478707,48.84748,road,1
5453b63455474a3362317b82,3.418907,48.959669,road,1
5453b63455474a3362317b83,2.308806,48.95849,road,1
5453b63455474a3362317b84,2.280458,48.780171,road,1
5453b63455474a3362317b85,2.000222,48.77811,road,1
5453b63455474a3362317b86,1.794378,48.776219,road,1
5453b63455474a3362317b87,2.382498,48.780783,road,1
5453b63455474a3362317b88,2.222056,48.779814,road,1
5453b63455474a3362317b89,2.642687,48.998001,road,1
5453b63455474a3362317b8a,1.885751,49.152118,road,1
5453b63455474a3362317b8b,2.072602,49.15359,road,1
5453b63455474a3362317b8c,1.794119,48.363532,road,1
5453b63455474a3362317b8d,2.952602,49.104718,road,1
5453b63455474a3362317b8e,1.913325,48.997137,road,1
5453b63455474a3362317b8f,2.582531,49.104048,road,1
5453b63455474a3362317b90,2.923092,49.001992,road,1
5453b63455474a3362317b91,2.515357,49.001016,road,1
5453b63455474a3362317b92,1.48522,49.095393,road,1
5453b63455474a3362317b93,2.582096,49.104177,road,1
5453b63455474a3362317b94,2.341542,48.621308,road,1
5453b63455474a3362317b95,2.14125,48.401906,road,1
5453b63455474a3362317b96,1.492712,48.395503,road,1
5453b63455474a3362317b97,2.261105,48.402583,road,1
5453b63455474a3362317b98,2.197542,49.090644,road,1
5453b63455474a3362317b99,2.294596,49.196561,road,1
5453b63455474a3362317b9a,1.463921,49.188798,road,1
5453b63455474a3362317b9b,1.64173,48.443462,road,1
5453b63455474a3362317b9c,3.514482,49.19746,road,1
5453b63455474a3362317b9d,2.489794,48.773766,road,1
5453b63455474a3362317b9e,2.179354,48.788352,road,1
5453b63455474a3362317b9f,2.056104,48.771108,road,1
5453b63455474a3362317ba0,2.302112,48.934148,road,1
5453b63455474a3362317ba1,1.756462,48.929679,road,1
5453b63455474a3362317ba2,1.879032,49.195003,road,1
5453b63455474a3362317ba3,2.386469,48.934677,road,1
5453b63455474a3362317ba4,2.425789,48.934849,road,1
5453b63455474a3362317ba5,2.38709,48.934644,road,1
5453b63455474a3362317ba6,2.50564,49.034845,road,1
5453b63455474a3362317ba7,1.589995,48.614398,road,1
5453b63455474a3362317ba8,3.273947,48.790865,road,1
5453b63455474a3362317baa,2.809884,48.932823,road,1
5453b63455474a3362317bab,1.832717,49.243893,road,1
5453b63455474a3362317bad,2.82692,48.370837,road,1
5453b63455474a3362317bae,3.166908,48.370787,road,1
5453b63455474a3362317bb0,2.356204,48.814695,road,1
5453b63455474a3362317bb1,2.285918,48.963659,train,2
5453b63455474a3362317bb2,2.278387,48.814143,road,1
5453b63455474a3362317bb3,2.132708,49.233104,road,1
5453b63455474a3362317bb4,3.030669,49.236161,road,1
5453b63455474a3362317bb5,2.808467,49.142683,road,1
5453b63455474a3362317bb6,2.673644,48.600629,road,1
5453b63455474a3362317bb7,1.504911,48.800189,road,1
5453b63455474a3362317bb8,1.633647,48.267395,road,1
5453b63455474a3362317bb9,3.436874,48.331781,road,1
5453b63455474a3362317bba,1.998824,49.165767,road,1
5453b63455474a3362317bbb,3.384132,49.234155,road,1
5453b63455474a3362317bbc,2.131854,49.231596,road,1
5453b63455474a3362317bbd,2.727835,49.234396,road,1
5453b63455474a3362317bbe,2.894417,49.234653,road,1
5453b63455474a3362317bbf,2.361261,48.754125,road,1
5453b63455474a3362317bc0,2.356346,48.865488,metro,3
5453b63455474a3362317bc1,2.507487,48.98844,road,1
5453b63455474a3362317bc2,1.722739,48.98262,road,1
5453b63455474a3362317bc3,1.716708,48.975918,road,1
5453b63455474a3362317bc4,3.10467,49.022954,road,1
5453b63455474a3362317bc5,3.70524,48.243775,road,1
5453b63455474a3362317bc6,3.576682,49.149222,road,1
5453b63455474a3362317bc7,2.117129,49.052836,road,1
5453b63455474a3362317bc8,2.173192,48.78249,road,1
5453b63455474a3362317bc9,1.507662,48.761678,road,1
5453b63455474a3362317bca,3.450102,48.770266,road,1
5453b63455474a3362317bcb,1.98831,49.045737,road,1
5453b63455474a3362317bcd,1.647649,48.222926,road,1
5453b63455474a3362317bce,2.388755,48.828402,road,1
5453b63455474a3362317bd0,2.996119,48.42411,road,1
5453b63455474a3362317bd1,1.534872,48.415013,road,1
5453b63455474a3362317bd2,3.568378,48.422834,road,1
5453b63455474a3362317bd3,2.014626,48.420158,road,1
5453b63455474a3362317bd4,2.297719,48.887129,road,1
5453b63455474a3362317bd5,2.472033,48.888006,road,1
5453b63455474a3362317bd6,2.209156,48.886518,road,1
5453b63455474a3362317bd7,2.446573,48.887792,road,1
5453b63455474a3362317bd8,2.361617,48.754464,road,1
5453b63455474a3362317bd9,2.324662,48.754261,road,1
5453b63455474a3362317bda,2.386066,48.75457,road,1
5453b63455474a3362317bdb,2.351492,48.754306,road,1
5453b63455474a3362317bdc,3.712093,49.017044,road,1
5453b63455474a3362317bdd,1.701604,48.822951,road,1
5453b63455474a3362317bde,2.07436,49.015609,road,1
5453b63455474a3362317bdf,2.87879,48.562321,road,1
5453b63455474a3362317be0,2.853086,48.546028,road,1
5453b63455474a3362317be1,2.437295,49.25525,road,1
5453b63455474a3362317be2,3.738696,49.254256,road,1
5453b63455474a3362317be3,3.425552,49.019948,road,1
5453b63455474a3362317be4,2.261442,48.833992,road,1
5453b63455474a3362317be5,2.599631,48.339931,road,1
5453b63455474a3362317be6,2.26753,48.827806,road,1
5453b63455474a3362317be7,1.598703,48.332542,road,1
5453b63455474a3362317be8,2.71899,48.340544,road,1
5453b63455474a3362317be9,2.073999,48.466106,road,1
5453b63455474a3362317bea,2.236647,49.018334,road,1
5453b63455474a3362317beb,2.436319,48.565163,road,1
5453b63455474a3362317bec,1.745926,48.559875,road,1
5453b63455474a3362317bed,3.489562,48.582533,road,1
5453b63455474a3362317bee,2.465923,48.70109,road,1
5453b63455474a3362317bef,2.539337,48.829108,road,1
5453b63455474a3362317bf0,1.589407,48.3045,road,1
5453b63455474a3362317bf1,1.944121,48.754547,road,1
5453b63455474a3362317bf2,3.222339,48.758958,road,1
5453b63455474a3362317bf3,1.470123,48.626387,road,1
5453b63455474a3362317bf4,1.976684,48.374966,road,1
5453b63455474a3362317bf5,1.759658,48.456,road,1
5453b63455474a3362317bf6,1.920109,48.434981,road,1
5453b63455474a3362317bf7,2.171195,48.887313,train,2
5453b63455474a3362317bf8,1.824273,48.880322,road,1
5453b63455474a3362317bf9,1.712082,48.433031,road,1
5453b63455474a3362317bfa,1.705766,48.433043,road,1
5453b63455474a3362317bfb,3.105575,48.702433,road,1
5453b63455474a3362317bfc,1.92396,48.435038,road,1
5453b63455474a3362317bfd,1.490906,48.430384,road,1
5453b63455474a3362317bfe,2.371577,48.7337,tram,5
5453b63455474a3362317bff,2.113137,48.834361,road,1
5453b63455474a3362317c01,2.809516,49.13912,road,1
5453b63455474a3362317c02,1.717426,49.132494,road,1
5453b63455474a3362317c03,3.610104,48.743454,road,1
5453b63455474a3362317c04,2.272572,48.883948,road,1
5453b63455474a3362317c05,2.193532,48.668918,road,1
5453b63455474a3362317c06,2.799428,49.139207,road,1
5453b63455474a3362317c07,2.37332,49.137621,road,1
5453b63455474a3362317c08,2.658123,48.840721,road,1
5453b63455474a3362317c09,2.530409,48.689124,road,1
5453b63455474a3362317c0a,2.508127,48.902828,road,1
5453b63455474a3362317c0b,2.086125,48.8378,road,1
5453b63455474a3362317c0c,2.386533,48.924456,train,2
5453b63455474a3362317c0d,2.782168,48.841034,road,1
5453b63455474a3362317c0e,2.203398,48.901144,road,1
5453b63455474a3362317c0f,2.400083,48.839719,road,1
5453b63455474a3362317c10,2.615071,48.658648,road,1
5453b63455474a3362317c11,2.744059,48.597145,road,1
5453b63455474a3362317c12,3.695463,48.657155,road,1
5453b63455474a3362317c13,2.174525,48.782607,road,1
5453b63455474a3362317c14,2.556587,48.658301,road,1
5453b63455474a3362317c15,3.289086,48.738633,road,1
5453b63455474a3362317c16,2.079206,49.241199,road,1
5453b63455474a3362317c17,2.409042,48.840305,tram,5
5453b63455474a3362317c18,3.698194,48.949956,road,1
5453b63455474a3362317c19,2.377063,48.824176,tram,5
5453b63455474a3362317c1a,2.261736,48.949815,road,1
5453b63455474a3362317c1b,2.477573,48.951012,road,1
5453b63455474a3362317c1c,2.445945,48.725428,road,1
5453b63455474a3362317c1d,2.089626,48.723238,road,1
5453b63455474a3362317c1e,2.094801,48.948828,road,1
5453b63455474a3362317c1f,1.543707,48.656777,road,1
5453b63455474a3362317c20,2.245765,49.006611,road,1
5453b63455474a3362317c21,2.543791,48.493963,road,1
5453b63455474a3362317c22,2.291593,48.885636,road,1
5453b63455474a3362317c23,1.582965,48.486427,road,1
5453b63455474a3362317c24,2.570776,49.003538,train,2
5453b63455474a3362317c25,2.417424,48.739571,road,1
5453b63455474a3362317c26,2.2397,48.977231,road,1
5453b63455474a3362317c27,2.663025,48.540258,road,1
5453b63455474a3362317c28,2.364328,48.739647,road,1
5453b63455474a3362317c29,1.516073,48.465563,road,1
5453b63455474a3362317c2a,3.075707,48.336975,road,1
5453b63455474a3362317c2b,1.759885,48.468414,road,1
5453b63455474a3362317c2c,2.840962,48.741364,road,1
5453b63455474a3362317c2d,1.667616,49.207925,road,1
5453b63455474a3362317c2e,1.697636,48.329658,road,1
5453b63455474a3362317c2f,2.372127,48.33516,road,1
5453b63455474a3362317c30,2.692955,48.474372,road,1
5453b63455474a3362317c31,2.225106,48.719913,road,1
5453b63455474a3362317c32,2.353576,48.861274,metro,3
5453b63455474a3362317c33,2.203844,48.375819,road,1
5453b63455474a3362317c34,1.536045,48.713538,road,1
5453b63455474a3362317c35,2.473694,48.96367,road,1
5453b63455474a3362317c36,2.56945,49.003857,road,1
5453b63455474a3362317c37,2.561035,49.003853,road,1
5453b63455474a3362317c38,2.15157,48.82882,road,1
5453b63455474a3362317c39,1.968613,48.827369,road,1
5453b63455474a3362317c3a,2.156878,48.782367,road,1
5453b63455474a3362317c3b,1.892926,48.7802,road,1
5453b63455474a3362317c3c,2.402107,48.830349,road,1
5453b63455474a3362317c3d,1.964019,48.827352,road,1
5453b63455474a3362317c3f,1.955692,48.827275,road,1
5453b63455474a3362317c41,1.968621,48.827405,road,1
5453b63455474a3362317c42,2.060972,48.781751,road,1
5453b63455474a3362317c43,2.387719,48.650231,road,1
5453b63455474a3362317c44,2.541468,48.983296,road,1
5453b63455474a3362317c45,2.696271,48.983734,road,1
5453b63455474a3362317c46,1.974276,48.979814,road,1
5453b63455474a3362317c47,2.620438,48.98372,road,1
